2026-05-17 19:57:46.230 | INFO     | vkbottle.framework.base:polling:20 - Starting BotPolling for <API token_generator=<<class 'vkbottle.api.token_generator.single.SingleTokenGenerator'>>...>
2026-05-17 19:58:18.426 | DEBUG    | vkbottle.framework.base:polling:23 - New event was received: {'ts': '4819', 'updates': [{'group_id': 219181948, 'type': 'message_new', 'event_id': 'efabcdf0aa5e68e56c1935fb1006fb66a8d833a1', 'v': '5.199', 'object': {'client_info': {'button_actions': ['text', 'vkpay', 'open_app', 'location', 'open_link', 'open_photo', 'callback', 'intent_subscribe', 'intent_unsubscribe'], 'keyboard': True, 'inline_keyboard': True, 'carousel': True, 'lang_id': 0}, 'message': {'date': 1779037098, 'from_id': 27260796, 'id': 7131, 'version': 10025258, 'out': 0, 'fwd_messages': [], 'important': False, 'is_hidden': False, 'attachments': [], 'conversation_message_id': 6877, 'payload': '{"cmd":"admin_console"}', 'text': '⚙️ КОНСОЛЬ МАГИСТРА', 'peer_id': 27260796, 'random_id': 0}}}]}
2026-05-17 19:58:18.427 | DEBUG    | vkbottle.polling.bot_polling:get_event:36 - Making long request to get event with longpoll...
2026-05-17 19:58:18.462 | DEBUG    | vkbottle.dispatch.base:route:18 - Routing update {'group_id': 219181948, 'type': 'message_new', 'event_id': 'efabcdf0aa5e68e56c1935fb1006fb66a8d833a1', 'v': '5.199', 'object': {'client_info': {'button_actions': ['text', 'vkpay', 'open_app', 'location', 'open_link', 'open_photo', 'callback', 'intent_subscribe', 'intent_unsubscribe'], 'keyboard': True, 'inline_keyboard': True, 'carousel': True, 'lang_id': 0}, 'message': {'date': 1779037098, 'from_id': 27260796, 'id': 7131, 'version': 10025258, 'out': 0, 'fwd_messages': [], 'important': False, 'is_hidden': False, 'attachments': [], 'conversation_message_id': 6877, 'payload': '{"cmd":"admin_console"}', 'text': '⚙️ КОНСОЛЬ МАГИСТРА', 'peer_id': 27260796, 'random_id': 0}}}
2026-05-17 19:58:18.462 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:51 - Handling event (message_new) with message view
2026-05-17 19:58:18.463 | DEBUG    | vkbottle.dispatch.dispenser.abc:cast:27 - Casting state for peer_id 27260796
2026-05-17 19:58:18.465 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:18.624 | DEBUG    | vkbottle.api.api:request:78 - Request messages.delete with {'delete_for_all': 1, 'peer_id': 27260796, 'conversation_message_ids': '6877'} data returned {"response":[{"peer_id":27260796,"conversation_message_id":6877,"error":{"code":15,"description":"Access denied: message can not be deleted (peer message)"}}]}
2026-05-17 19:58:18.625 | INFO     | vkbottle.api.response_validator.vk_api_error_validator:validate:35 - API error(s) in response wasn't handled: [{'peer_id': 27260796, 'conversation_message_id': 6877, 'error': {'code': 15, 'description': 'Access denied: message can not be deleted (peer message)'}}]
2026-05-17 19:58:18.628 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:19.456 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler reset_user_handler blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.457 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler start_handler blocking=True rules=(<vkbottle.dispatch.rules.base.PayloadRule>,)> returned False
2026-05-17 19:58:19.459 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler start_handler blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.719 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler process_onboarding_data blocking=True rules=(<vkbottle.dispatch.rules.base.FuncRule>,)> returned False
2026-05-17 19:58:19.720 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler back_to_main_menu blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.721 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler show_balance blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.721 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler settings_handler blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.721 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler settings_change_data blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.722 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler process_change_date blocking=True rules=(<vkbottle.dispatch.rules.base.FuncRule>,)> returned False
2026-05-17 19:58:19.722 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler process_change_time blocking=True rules=(<vkbottle.dispatch.rules.base.FuncRule>,)> returned False
2026-05-17 19:58:19.722 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler process_change_city blocking=True rules=(<vkbottle.dispatch.rules.base.FuncRule>,)> returned False
2026-05-17 19:58:19.723 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler settings_cancel_subscription blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.723 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler settings_reset_account blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.723 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler confirm_reset_account blocking=True rules=(<vkbottle.dispatch.rules.base.StateRule>, <vkbottle.dispatch.rules.base.VBMLRule>)> returned False
2026-05-17 19:58:19.724 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler cancel_reset_account blocking=True rules=(<vkbottle.dispatch.rules.base.StateRule>, <vkbottle.dispatch.rules.base.VBMLRule>)> returned False
2026-05-17 19:58:19.724 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler settings_back_to_profile blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.724 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler settings_choose_character blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.724 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler process_skin_action blocking=True rules=(<vkbottle.dispatch.rules.base.FuncRule>,)> returned False
2026-05-17 19:58:19.724 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler show_grimoire blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.725 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler view_grimoire_card blocking=True rules=(<vkbottle.dispatch.rules.base.FuncRule>,)> returned False
2026-05-17 19:58:19.725 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler god_mode_handler blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.725 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler syndicate_dashboard_handler blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.725 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler back_to_profile blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.725 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler get_seal_handler blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.725 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler enter_seal_handler blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.725 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler cancel_seal_handler blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.726 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler apply_promo_handler blocking=True rules=(<vkbottle.dispatch.rules.base.FuncRule>,)> returned False
2026-05-17 19:58:19.726 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler show_guide blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.726 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler show_advanced_settings blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.726 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler show_profile blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.726 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler show_services_handler blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.726 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler process_synastry_name blocking=True rules=(<vkbottle.dispatch.rules.base.FuncRule>,)> returned False
2026-05-17 19:58:19.726 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler process_synastry_date blocking=True rules=(<vkbottle.dispatch.rules.base.StateRule>,)> returned False
2026-05-17 19:58:19.727 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler process_synastry_time blocking=True rules=(<vkbottle.dispatch.rules.base.StateRule>,)> returned False
2026-05-17 19:58:19.727 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler process_synastry_city blocking=True rules=(<vkbottle.dispatch.rules.base.StateRule>,)> returned False
2026-05-17 19:58:19.727 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler show_tariffs_handler blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.727 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler process_oracle_cut_handler blocking=True rules=(<vkbottle.dispatch.rules.base.FuncRule>,)> returned False
2026-05-17 19:58:19.727 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler card_of_day_handler blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:19.727 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler process_oracle_question blocking=True rules=(<vkbottle.dispatch.rules.base.StateRule>,)> returned False
2026-05-17 19:58:19.727 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler admin_console_handler blocking=True rules=(<vkbottle.dispatch.rules.base.PayloadRule>,)> returned {}
2026-05-17 19:58:20.117 | DEBUG    | vkbottle.framework.base:polling:23 - New event was received: {'ts': '4820', 'updates': [{'group_id': 219181948, 'type': 'message_new', 'event_id': '31f9f89e34191893f5cd1e71a521384c63d6cba4', 'v': '5.199', 'object': {'client_info': {'button_actions': ['text', 'vkpay', 'open_app', 'location', 'open_link', 'open_photo', 'callback', 'intent_subscribe', 'intent_unsubscribe'], 'keyboard': True, 'inline_keyboard': True, 'carousel': True, 'lang_id': 0}, 'message': {'date': 1779037099, 'from_id': 27260796, 'id': 7132, 'version': 10025259, 'out': 0, 'fwd_messages': [], 'important': False, 'is_hidden': False, 'attachments': [], 'conversation_message_id': 6878, 'payload': '{"cmd":"main_menu"}', 'text': 'Главное меню', 'peer_id': 27260796, 'random_id': 0}}}]}
2026-05-17 19:58:20.118 | DEBUG    | vkbottle.polling.bot_polling:get_event:36 - Making long request to get event with longpoll...
2026-05-17 19:58:20.125 | DEBUG    | vkbottle.dispatch.base:route:18 - Routing update {'group_id': 219181948, 'type': 'message_new', 'event_id': '31f9f89e34191893f5cd1e71a521384c63d6cba4', 'v': '5.199', 'object': {'client_info': {'button_actions': ['text', 'vkpay', 'open_app', 'location', 'open_link', 'open_photo', 'callback', 'intent_subscribe', 'intent_unsubscribe'], 'keyboard': True, 'inline_keyboard': True, 'carousel': True, 'lang_id': 0}, 'message': {'date': 1779037099, 'from_id': 27260796, 'id': 7132, 'version': 10025259, 'out': 0, 'fwd_messages': [], 'important': False, 'is_hidden': False, 'attachments': [], 'conversation_message_id': 6878, 'payload': '{"cmd":"main_menu"}', 'text': 'Главное меню', 'peer_id': 27260796, 'random_id': 0}}}
2026-05-17 19:58:20.125 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:51 - Handling event (message_new) with message view
2026-05-17 19:58:20.125 | DEBUG    | vkbottle.dispatch.dispenser.abc:cast:27 - Casting state for peer_id 27260796
2026-05-17 19:58:20.126 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:20.218 | DEBUG    | vkbottle.api.api:request:78 - Request messages.delete with {'delete_for_all': 1, 'peer_id': 27260796, 'conversation_message_ids': '6878'} data returned {"response":[{"peer_id":27260796,"conversation_message_id":6878,"error":{"code":15,"description":"Access denied: message can not be deleted (peer message)"}}]}
2026-05-17 19:58:20.219 | INFO     | vkbottle.api.response_validator.vk_api_error_validator:validate:35 - API error(s) in response wasn't handled: [{'peer_id': 27260796, 'conversation_message_id': 6878, 'error': {'code': 15, 'description': 'Access denied: message can not be deleted (peer message)'}}]
2026-05-17 19:58:20.221 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:20.749 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler reset_user_handler blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:20.750 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler start_handler blocking=True rules=(<vkbottle.dispatch.rules.base.PayloadRule>,)> returned False
2026-05-17 19:58:20.751 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler start_handler blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:21.011 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler process_onboarding_data blocking=True rules=(<vkbottle.dispatch.rules.base.FuncRule>,)> returned False
2026-05-17 19:58:21.012 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler back_to_main_menu blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned {}
2026-05-17 19:58:21.014 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:21.090 | DEBUG    | vkbottle.api.api:request:78 - Request messages.delete with {'delete_for_all': 1, 'peer_id': 27260796, 'conversation_message_ids': '6878'} data returned {"response":[{"peer_id":27260796,"conversation_message_id":6878,"error":{"code":15,"description":"Access denied: message can not be deleted (peer message)"}}]}
2026-05-17 19:58:21.090 | INFO     | vkbottle.api.response_validator.vk_api_error_validator:validate:35 - API error(s) in response wasn't handled: [{'peer_id': 27260796, 'conversation_message_id': 6878, 'error': {'code': 15, 'description': 'Access denied: message can not be deleted (peer message)'}}]
2026-05-17 19:58:21.092 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:26.773 | DEBUG    | vkbottle.framework.base:polling:23 - New event was received: {'ts': '4821', 'updates': [{'group_id': 219181948, 'type': 'message_new', 'event_id': '844ded89db1f31bad66bc678fb059319625af1e6', 'v': '5.199', 'object': {'client_info': {'button_actions': ['text', 'vkpay', 'open_app', 'location', 'open_link', 'open_photo', 'callback', 'intent_subscribe', 'intent_unsubscribe'], 'keyboard': True, 'inline_keyboard': True, 'carousel': True, 'lang_id': 0}, 'message': {'date': 1779037106, 'from_id': 27260796, 'id': 7133, 'version': 10025260, 'out': 0, 'fwd_messages': [], 'important': False, 'is_hidden': False, 'attachments': [], 'conversation_message_id': 6879, 'text': 'Начать', 'peer_id': 27260796, 'random_id': 0}}}]}
2026-05-17 19:58:26.774 | DEBUG    | vkbottle.polling.bot_polling:get_event:36 - Making long request to get event with longpoll...
2026-05-17 19:58:26.777 | DEBUG    | vkbottle.dispatch.base:route:18 - Routing update {'group_id': 219181948, 'type': 'message_new', 'event_id': '844ded89db1f31bad66bc678fb059319625af1e6', 'v': '5.199', 'object': {'client_info': {'button_actions': ['text', 'vkpay', 'open_app', 'location', 'open_link', 'open_photo', 'callback', 'intent_subscribe', 'intent_unsubscribe'], 'keyboard': True, 'inline_keyboard': True, 'carousel': True, 'lang_id': 0}, 'message': {'date': 1779037106, 'from_id': 27260796, 'id': 7133, 'version': 10025260, 'out': 0, 'fwd_messages': [], 'important': False, 'is_hidden': False, 'attachments': [], 'conversation_message_id': 6879, 'text': 'Начать', 'peer_id': 27260796, 'random_id': 0}}}
2026-05-17 19:58:26.777 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:51 - Handling event (message_new) with message view
2026-05-17 19:58:26.778 | DEBUG    | vkbottle.dispatch.dispenser.abc:cast:27 - Casting state for peer_id 27260796
2026-05-17 19:58:26.782 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:26.858 | DEBUG    | vkbottle.api.api:request:78 - Request messages.delete with {'delete_for_all': 1, 'peer_id': 27260796, 'conversation_message_ids': '6879'} data returned {"response":[{"peer_id":27260796,"conversation_message_id":6879,"error":{"code":15,"description":"Access denied: message can not be deleted (peer message)"}}]}
2026-05-17 19:58:26.858 | INFO     | vkbottle.api.response_validator.vk_api_error_validator:validate:35 - API error(s) in response wasn't handled: [{'peer_id': 27260796, 'conversation_message_id': 6879, 'error': {'code': 15, 'description': 'Access denied: message can not be deleted (peer message)'}}]
2026-05-17 19:58:26.859 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:27.475 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler reset_user_handler blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned False
2026-05-17 19:58:27.476 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler start_handler blocking=True rules=(<vkbottle.dispatch.rules.base.PayloadRule>,)> returned False
2026-05-17 19:58:27.479 | DEBUG    | vkbottle.dispatch.views.abc.message:handle_event:69 - Handler <FromFuncHandler start_handler blocking=True rules=(<vkbottle.dispatch.rules.base.VBMLRule>,)> returned {}
2026-05-17 19:58:27.750 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:27.852 | DEBUG    | vkbottle.api.api:request:78 - Request messages.delete with {'delete_for_all': 1, 'message_ids': '6869', 'peer_id': 27260796} data returned {"response":[{"peer_id":27260796,"message_id":6869,"conversation_message_id":6644,"error":{"code":15,"description":"Access denied: message can not be deleted (peer message)"}}]}
2026-05-17 19:58:27.854 | INFO     | vkbottle.api.response_validator.vk_api_error_validator:validate:35 - API error(s) in response wasn't handled: [{'peer_id': 27260796, 'message_id': 6869, 'conversation_message_id': 6644, 'error': {'code': 15, 'description': 'Access denied: message can not be deleted (peer message)'}}]
2026-05-17 19:58:27.855 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:28.154 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:28.257 | DEBUG    | vkbottle.api.api:request:78 - Request messages.edit with {'peer_id': 27260796, 'message': 'Запрашиваю ответ у самой Вселенной...', 'conversation_message_id': 6869} data returned {"response":1}
2026-05-17 19:58:28.257 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:28.489 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:28.580 | DEBUG    | vkbottle.api.api:request:78 - Request messages.edit with {'peer_id': 27260796, 'message': 'Считываю твой запрос из потока... ✨', 'conversation_message_id': 6869} data returned {"response":1}
2026-05-17 19:58:28.581 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:28.619 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:28.706 | DEBUG    | vkbottle.api.api:request:78 - Request messages.setActivity with {'peer_id': 27260796, 'type': 'typing'} data returned {"response":1}
2026-05-17 19:58:28.707 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:32.716 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:32.823 | DEBUG    | vkbottle.api.api:request:78 - Request messages.edit with {'peer_id': 27260796, 'message': 'Карты уже летят в руки...', 'conversation_message_id': 6869} data returned {"response":1}
2026-05-17 19:58:32.824 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:33.130 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:33.224 | DEBUG    | vkbottle.api.api:request:78 - Request messages.setActivity with {'peer_id': 27260796, 'type': 'typing'} data returned {"response":1}
2026-05-17 19:58:33.225 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:37.228 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:37.329 | DEBUG    | vkbottle.api.api:request:78 - Request messages.edit with {'peer_id': 27260796, 'message': 'Настраиваюсь на твой поток...', 'conversation_message_id': 6869} data returned {"response":1}
2026-05-17 19:58:37.330 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:37.702 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:37.795 | DEBUG    | vkbottle.api.api:request:78 - Request messages.setActivity with {'peer_id': 27260796, 'type': 'typing'} data returned {"response":1}
2026-05-17 19:58:37.796 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:41.816 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:41.925 | DEBUG    | vkbottle.api.api:request:78 - Request messages.edit with {'peer_id': 27260796, 'message': 'Карты уже летят в руки...', 'conversation_message_id': 6869} data returned {"response":1}
2026-05-17 19:58:41.926 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:42.197 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:42.284 | DEBUG    | vkbottle.api.api:request:78 - Request messages.setActivity with {'peer_id': 27260796, 'type': 'typing'} data returned {"response":1}
2026-05-17 19:58:42.285 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:46.292 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:46.420 | DEBUG    | vkbottle.api.api:request:78 - Request messages.edit with {'peer_id': 27260796, 'message': 'Запрашиваю ответ у самой Вселенной...', 'conversation_message_id': 6869} data returned {"response":1}
2026-05-17 19:58:46.421 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:46.694 | DEBUG    | vkbottle.api.api:validate_request:116 - API request was validated
2026-05-17 19:58:46.805 | DEBUG    | vkbottle.api.api:request:78 - Request messages.setActivity with {'peer_id': 27260796, 'type': 'typing'} data returned {"response":1}
2026-05-17 19:58:46.807 | DEBUG    | vkbottle.api.api:validate_response:108 - API response was validated
2026-05-17 19:58:48.685 | DEBUG    | vkbottle.framework.base:polling:23 - New event was received: {'ts': '4821', 'updates': []}
2026-05-17 19:58:48.685 | DEBUG    | vkbottle.polling.bot_polling:get_event:36 - Making long request to get event with longpoll...
